run,fraction
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/20,0.4392329005897641
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/15,0.4471125612255098
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/9,0.3998767680427829
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/6,0.47220174430227907
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/14,0.4511125237405038
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/5,0.4617699795081967
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/11,0.46835094087365053
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/10,0.4024874425229908
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/13,0.4119937962315074
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/8,0.47507169007397043
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/17,0.4068310175929628
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/19,0.41909486205517793
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/16,0.3978463302179128
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/3,0.4300764069372251
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/12,0.4695668607556977
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/1,0.4628765681227509
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/7,0.3952637694922031
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/4,0.5200482307077169
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/2,0.40772284836065575
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/18,0.4365066473410636
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/20,0.4362137957317073
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/15,0.432280993852459
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/9,0.391655837664934
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/6,0.4711373263194722
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/14,0.4300982731907237
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/5,0.4856120051979208
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/11,0.45541314724110354
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/10,0.4596934663634546
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/13,0.4748920744202319
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/8,0.43418023415633744
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/17,0.4491640843662535
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/19,0.4486502274090364
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/16,0.42021160285885645
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/3,0.46921856257497
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/12,0.4196922793382647
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/1,0.40854127099160337
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/7,0.44697745901639346
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/4,0.48967756647341065
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/2,0.43253870326869254
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/18,0.4268847148640544
