run,fraction
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/20,0.03502760104790419
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/15,0.03542524326347305
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/9,0.03663376372255489
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/6,0.030614552145708584
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/14,0.03773038509060955
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/5,0.033522798153692614
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/11,0.03385026821357286
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/10,0.03806449600798403
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/13,0.03456368512974052
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/8,0.04045814620758483
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/17,0.029554172904191617
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/19,0.030895240768463075
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/16,0.03315244510978044
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/3,0.03362805638722555
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/12,0.03239614520958084
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/1,0.03356957959081836
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/7,0.032813279690618764
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/4,0.034208925898203596
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/2,0.031979010728542916
/home/nerve/Work/ico-better/data/jianqi_data_clean/Ag-multi/18,0.03256377869261477
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/20,0.031901041666666664
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/15,0.04919109513274336
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/9,0.031148640219560878
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/6,0.034228418163672655
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/14,0.037643463073852294
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/5,0.034551989770459084
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/11,0.04039966941117765
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/10,0.03485996756487026
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/13,0.035518806137724554
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/8,0.03234156686626746
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/17,0.03177629116766467
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/19,0.03495742889221557
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/16,0.03280158433133733
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/3,0.032910741017964075
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/12,0.03011944860279441
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/1,0.03188934630738523
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/7,0.0355967751996008
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/4,0.032805482784431135
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/2,0.03764736152694611
/home/nerve/Work/ico-better/data/jianqi_data_clean/Binary-multi/18,0.031585266966067865
