run,fraction
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/20,0.30215740394211577
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/15,0.26837730788423153
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/9,0.25303689496007986
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/6,0.2566858470558882
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/14,0.24805290937178168
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/5,0.2849808196107784
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/11,0.28554999376247503
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/10,0.2536879366267465
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/13,0.2627869261477046
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/8,0.2570250124750499
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/17,0.2587169411177645
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/19,0.2444875873253493
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/16,0.23265188373253493
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/3,0.2544403380738523
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/12,0.26683741891217566
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/1,0.27867702095808383
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/7,0.24870181511976047
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/4,0.24260463448103792
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/2,0.2562102357784431
/home/nerve/Work/ico/data/jianqi_data_clean/Ag-multi/18,0.26478293413173654
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/20,0.2562102357784431
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/15,0.2626855663672655
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/9,0.2552434194111776
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/6,0.22101500124750498
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/14,0.2551849426147705
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/5,0.264545128493014
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/11,0.2461171407185629
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/10,0.2910741017964072
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/13,0.25208957085828343
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/8,0.2330846120259481
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/17,0.2557775074850299
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/19,0.23806293662674652
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/16,0.2652780376746507
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/3,0.2486784244011976
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/12,0.2437585765968064
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/1,0.2249563373253493
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/7,0.25276400324351295
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/4,0.26003071981037923
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/2,0.22863257859281438
/home/nerve/Work/ico/data/jianqi_data_clean/Binary-multi/18,0.24460454091816367
