run,fraction
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/20,0.4392329005897641
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/20/800,0.30215740394211577
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/20/300,0.4392329005897641
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/20/1300,0.15481147080838323
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/15,0.4471125612255098
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/15/800,0.26837730788423153
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/15/1300,0.14920939371257486
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/9,0.3998767680427829
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/9/800,0.25303689496007986
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/9/300,0.3998767680427829
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/9/1300,0.15374329466067865
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/6,0.47220174430227907
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/6/800,0.2566858470558882
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/6/300,0.47220174430227907
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/6/1300,0.14622317864271456
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/14,0.4511125237405038
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/14/800,0.24805290937178168
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/14/300,0.4511125237405038
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/14/1300,0.1599696252059308
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/5,0.4617699795081967
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/5/800,0.2849808196107784
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/5/300,0.4617699795081967
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/5/1300,0.14860903193612773
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/11,0.46835094087365053
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/11/800,0.28554999376247503
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/11/300,0.46835094087365053
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/11/1300,0.14017667789421157
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/10,0.4024874425229908
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/10/800,0.2536879366267465
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/10/300,0.4024874425229908
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/10/1300,0.16301381611776447
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/13,0.4119937962315074
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/13/800,0.2627869261477046
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/13/1300,0.15723630863273452
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/8,0.47507169007397043
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/8/800,0.2570250124750499
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/8/1300,0.1638714757984032
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/17,0.4068310175929628
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/17/800,0.2587169411177645
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/17/300,0.4068310175929628
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/17/1300,0.13585329341317365
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/19,0.41909486205517793
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/19/800,0.2444875873253493
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/19/300,0.41909486205517793
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/19/1300,0.13755301896207583
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/3,0.4300764069372251
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/3/800,0.2544403380738523
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/3/300,0.4300764069372251
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/3/1300,0.14711982285429143
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/12,0.4695668607556977
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/12/800,0.26683741891217566
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/12/300,0.4695668607556977
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/12/1300,0.14158012100798403
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/1,0.4628765681227509
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/1/800,0.27867702095808383
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/1/300,0.4628765681227509
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/1/1300,0.15122489396207583
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/7,0.3952637694922031
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/7/800,0.24870181511976047
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/7/300,0.3952637694922031
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/7/1300,0.1463557260479042
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/4,0.5200482307077169
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/4/800,0.24260463448103792
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/4/1300,0.1499890843313373
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/2,0.40772284836065575
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/2/800,0.2562102357784431
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/2/300,0.40772284836065575
/home/nerve/Work/ico/data/jianqi_data/Ag-multi/2/1300,0.1453499251497006
/home/nerve/Work/ico/data/jianqi_data/Binary-multi/20,0.4362137957317073
/home/nerve/Work/ico/data/jianqi_data/Binary-multi/20/800,0.2562102357784431
